SkillID	Level	IconID	Show	CombatShow	Formation	FormationCaster	PracticeID	SortOrder	CommonUse	Remark	Name	Desc	ShortDesc	SpecialDesc	KungfuDesc	HelpDesc	IsShowInNewSkill	CanDrag	SkillRelyOnShow	SkillRelyOnNotShow	IsShowNotLearn	IsHotkeyExitWhenForget	Buff	Debuff	BlackList	SimpleDesc	AutoSelectTarget	Decoration	nInterruptIcon	nOTActionShowType
100516	0		0	0	0	0				(100516) 移动端_春辞	玉颜·悟						0					0					0			
100518	0		0	0	0	0				(100518) 移动端_乞巧	清光·悟						0					0					0			
100522	0	4561	1	1	0	0	0	1		(100522) 移动端_傲血战意_奇穴1_1_啸如虎	啸如虎·悟	自身气血值低于30%时触发，被治疗效果提高20%且不会重伤，持续10秒，该效果每90秒触发一次。					1	1			1	0			0		0			
100523	0	4561	1	1	0	0	0	1		(100523) 移动端_傲血战意_奇穴1_2	骠骑·悟	任意招式连续命中同个目标8次，可在目标区域落下箭雨，对范围内5个目标造成外功伤害，该效果每10秒触发一次。					1	1			1	0			0		0			
100524	0	4561	1	1	0	0	0	1		(100524) 移动端_傲血战意_奇穴2_1	行健·悟	任驰骋调息降低10秒，通过任驰骋上马后，每5秒获得5%外功伤害加成，可叠加6次，离开骑乘状态时清除。					1	1			1	0			0		0			
100525	0	4561	1	1	0	0	0	1		(100525) 移动端_傲血战意_奇穴2_2	骁武·悟	马下招式连续命中时，为自身提供5%伤害加成与2%减伤，可叠加5次，持续4秒。					1	1			1	0			0		0			
100526	0	4561	1	1	0	0	0	1		(100526) 移动端_傲血战意_奇穴3_1	勇毅·悟	所有招式对击倒状态目标造成额外35%伤害。					1	1			1	0			0		0			
100527	0	4561	1	1	0	0	0	1		(100527) 移动端_傲血战意_奇穴3_2	 南征·悟	“流血”叠加上限提高到3层，每层提高马下招式5%伤害。					1	1			1	0			0		0			
100532	0		0	0	0	0				(100532) 移动端_冥泽	容华·悟						0					0					0			
100533	0		0	0	0	0				(100533) 移动端_妍姿	绛珠·悟						0					0					0			
100534	0		0	0	0	0				(100534) 移动端_碎冰	碎冰						0					0					0			
100535	0		0	0	0	0				(100535) 移动端_苍梧	苍梧						0					0					0			
100556	0		0	0	0	0				(100556) 移动端_紫霞功_奇穴1_1	道冲·悟						0					0					0			
100557	0		0	0	0	0				(100557) 移动端_紫霞功_奇穴1_2	持盈·悟						0					0					0			
100558	0		0	0	0	0				(100558) 移动端_紫霞功_奇穴2_1	不恃·悟						0					0					0			
100559	0		0	0	0	0				(100559) 移动端_紫霞功_奇穴2_2	无争·悟						0					0					0			
100560	0		0	0	0	0				(100560) 移动端_紫霞功_奇穴3_1	上善·悟						0					0					0			
100561	0		0	0	0	0				(100561) 移动端_紫霞功_奇穴3_2	和光·悟						0					0					0			
100564	0		0	0	0	0				(100564) 移动端_玳弦急曲_实际伤害	玳弦急曲·悟						0					0					0			
100566	0		0	0	0	0				(100566) 移动端_任驰骋_下马	任驰骋·悟·下马						0					0					0			
100567	0		0	0	0	0				(100567) 移动端_月出东山	月出东山·悟						0					0					0			
100569	0		0	0	0	0				(100569) 移动端_铁牢律_奇穴1_1_啸如虎	啸如虎·悟						0					0					0			
100570	0		0	0	0	0				(100570) 移动端_铁牢律_奇穴1_2	铁甲·悟						0					0					0			
100571	0		0	0	0	0				(100571) 移动端_铁牢律_奇穴2_1	破胆·悟						0					0					0			
100572	0		0	0	0	0				(100572) 移动端_铁牢律_奇穴2_2	战锋·悟						0					0					0			
100573	0		0	0	0	0				(100573) 移动端_铁牢律_奇穴3_1	枕戈·悟						0					0					0			
100574	0		0	0	0	0				(100574) 移动端_铁牢律_奇穴3_2	护九州·悟						0					0					0			
100577	0		0	0	0	0				(100577) 移动端_离经易道_奇穴1_1	文锋·悟						0					0					0			
100578	0		0	0	0	0				(100578) 移动端_离经易道_奇穴1_2	隐形·悟						0					0					0			
100579	0		0	0	0	0				(100579) 移动端_离经易道_奇穴2_1	济世·悟						0					0					0			
100580	0		0	0	0	0				(100580) 移动端_离经易道_奇穴2_2	玄针·悟						0					0					0			
100581	0		0	0	0	0				(100581) 移动端_离经易道_奇穴3_1	云间·悟						0					0					0			
100582	0		0	0	0	0				(100582) 移动端_离经易道_奇穴3_2	灵脉·悟						0					0					0			
100584	0		0	0	0	0				(100584) 移动端_湍流	瑟曲·悟						0					0					0			
100585	0		0	0	0	0				(100585) 移动端_善舞	红袖·悟						0					0					0			
100586	0		0	0	0	0				(100586) 移动端_寒江	弦曲·悟						0					0					0			
100587	0		0	0	0	0				(100587) 移动端_轻舟	笙曲·悟						0					0					0			
100588	0		0	0	0	0				(100588) 移动端_见月	筝曲·悟						0					0					0			
100598	0		0	0	0	0				(100598) 移动端_合璧知意	合璧知意·悟						0					0					0			
100610	0		0	0	0	0				(100610) 移动端_铁牢_龙牙_断篇_群体伤害	龙牙·悟						0					0					0			
100617	0		0	0	0	0				(100617) 移动端_梯云纵	梯云纵·悟						0					0					0			
100618	0	3865	0	0	0	0	0	1		(100618) 移动端_焚影圣诀_心法	焚影圣诀·悟	光明妙火常辉耀，焚影驱暗恒如意。攻其所不备，却必救之处，寻觅机会，一击挫敌。明教功法之中，以此最擅于在对决中捕获那稍纵即逝之制胜良机。					1	0			0	0			0		0			
100619	0		0	0	0	0				(100619) 移动端_焚影圣诀_技能	焚影圣诀·悟						0					0					0			
100620	0		0	0	0	0				(100620) 移动端_焚影_赤日轮	赤日轮·悟						0					0					0			
100623	0		0	0	0	0				(100623) 移动端_焚影_赤日轮_2段	赤日轮·悟						0					0					0			
100624	0		0	0	0	0				(100624) 移动端_焚影_赤日轮_3段	赤日轮·悟						0					0					0			
100627	0		0	0	0	0				(100627) 移动端_明尊琉璃体_技能	明尊琉璃体·悟						0					0					0			
100631	0	3864	0	0	0	0	0	1		(100631) 移动端_明尊琉璃体_心法	明尊琉璃体·悟	倚托清净解脱门，普愿离诸生死苦。显化妙法无尽藏，明尊肉身琉璃相。动静随心，身化琉璃。					1	0			0	0			0		0			
100632	0		0	0	0	0				(100632) 移动端_焚影_幽月轮	幽月轮·悟						0					0					0			
100634	0		0	0	0	0				(100634) 移动端_焚影_幽月轮_2段	幽月轮·悟						0					0					0			
100635	0		0	0	0	0				(100635) 移动端_焚影_幽月轮_3段	幽月轮·悟						0					0					0			
100636	0	3184	1	1	0	0	0	2		(100636) 移动·天罗诡道	天罗诡道	天罗地网困龙蛇，神惊魄悸向黄泉。唐家堡秘传心法，利用特制淬毒机关和武器杀敌，实乃波谲云诡、出奇制胜之道。					1	1			1	0					0			
100638	0	3165	1	1	0	0	0	1		(100638) 移动·惊羽诀	惊羽诀	惊羽穿杨连百中，鹰视狼顾壮志雄。唐门无上心法，利用各种奇巧锐器远距离精准打击敌人，使其插翅难飞。					1	1			1	0					0			
100644	0		0	0	0	0				(100644) 移动端_焚影_烈日斩	烈日斩·悟						0					0					0			
100645	0		0	0	0	0				(100645) 移动端_焚影_银月斩	银月斩·悟						0					0					0			
100647	0		0	0	0	0				(100647) 移动端_焚影_流光囚影	流光囚影·悟						0					0					0			
100648	0		0	0	0	0				(100648) 移动端_焚影_净世破魔击	净世破魔击·悟						0					0					0			
100649	0		0	0	0	0				(100649) 移动端_焚影_净世破魔击_日	净世破魔击·悟						0					0					0			
100650	0		0	0	0	0				(100650) 移动端_焚影_净世破魔击_月	净世破魔击·悟						0					0					0			
100651	0	4610	0	0	0	0				(100651) 移动端_笑尘诀_心法	笑尘诀·悟						0					0					0			
100652	0		0	0	0	0				(100652) 移动端_笑尘诀_技能	笑尘诀·悟						0					0					0			
100653	0		0	0	0	0				(100653) 移动端_拨狗朝天	拨狗朝天·悟						0					0					0			
100654	0	2766	0	0	0	0	0	1		(100654) 移动端_毒经_心法	毒经·悟	苗疆绝学，五仙教历代前辈传下的用毒之术精粹。					0	0			0	0			0		0			
100655	0	2767	0	0	0	0	0	2		(100655) 移动端_补天诀_心法	补天诀·悟	取上古之神女娲素手织补青天之意，以蛊强体补身的仙教秘诀。					0	0			0	0			0		0			
100656	0		0	0	0	0				(100656) 移动端_毒经_技能	毒经·悟						0					0					0			
100657	0		0	0	0	0				(100657) 移动端_蝎心	蝎心·悟						0					0					0			
100660	0		0	0	0	0				(100660) 移动端_亢龙有悔	亢龙有悔·悟						0					0					0			
100661	0		0	0	0	0				(100661) 移动端_棒打狗头	棒打狗头·悟						0					0					0			
100662	0		0	0	0	0				(100662) 移动端_祭湘君	祭湘君·悟						0					0					0			
100663	0		0	0	0	0				(100663) 移动端_酒中仙	酒中仙·悟						0					0					0			
100664	0		0	0	0	0				(100664) 移动端_拨狗朝天_追加技1	拨狗朝天·悟						0					0					0			
100667	0		0	0	0	0					蝎心·断篇·悟（暂废）						0					0					0			
100669	0		0	0	0	0				(100669) 移动端_蛇影	蛇影·悟						0					0					0			
100670	0		0	0	0	0				(100670) 移动端_百足	百足·悟						0					0					0			
100671	0		0	0	0	0				(100671) 移动端_蟾啸	蟾啸·悟						0					0					0			
100672	0		0	0	0	0				(100672) 移动端_千丝	千丝·悟						0					0					0			
100673	0		0	0	0	0				(100673) 移动端_灵蛊	灵蛊·悟						0					0					0			
100674	0		0	0	0	0				(100674) 移动端_篾片蛊	篾片蛊·悟						0					0					0			
100675	0		0	0	0	0				(100675) 移动端_玄水蛊	玄水蛊·悟						0					0					0			
100676	0		0	0	0	0				(100676) 移动端_蛊虫狂暴	蛊虫狂暴·悟						0					0					0			
100677	0		0	0	0	0				(100677) 移动端_蛊虫引	蛊虫引·悟						0					0					0			
100680	0		0	0	0	0				(100680) 移动端_亢龙有悔_追加技1	亢龙有悔·悟						0					0					0			
100681	0		0	0	0	0				(100681) 移动端_补天诀_技能	补天诀·悟						0					0					0			
100684	0		0	0	0	0				(100684) 移动端_冰蚕牵丝	冰蚕牵丝·悟						0					0					0			
100685	0		0	0	0	0				(100685) 移动端_醉舞九天	醉舞九天·悟						0					0					0			
100686	0		0	0	0	0				(100686) 移动端_圣手织天	圣手织天·悟						0					0					0			
100687	0		0	0	0	0				(100687) 移动端_女娲补天	女娲补天·悟						0					0					0			
100688	0		0	0	0	0				(100688) 移动端_蛊惑众生	蛊惑众生·悟						0					0					0			
100689	0		0	0	0	0				(100689) 移动端_仙王蛊鼎	仙王蛊鼎·悟						0					0					0			
100690	0		0	0	0	0				(100690) 移动端_玄水蛊	玄水蛊·悟						0					0					0			
100691	0		0	0	0	0				(100691) 移动端_碧蝶引	碧蝶引·悟						0					0					0			
100692	0		0	0	0	0				(100692) 移动端_碧蝶引_贰式	碧蝶引·悟						0					0					0			
100697	0		0	0	0	0				(100697) 移动端_焚影_暗尘弥散	暗尘弥散·悟						0					0					0			
100698	0		0	0	0	0				(100698) 移动端_焚影_驱夜断愁	驱夜断愁·悟						0					0					0			
100715	0		0	0	0	0				(100715) 移动端_焚影_驱夜断愁_伤害子技能	暗尘弥散·悟						0					0					0			
100718	0		0	0	0	0				(100718) 移动端_焚影_煌日照	煌日照·悟						0					0					0			
100719	0		0	0	0	0				(100719) 移动端_焚影_寒月耀	寒月耀·悟						0					0					0			
100720	0		0	0	0	0				(100720) 移动端_焚影_伏明众生	伏明众生·悟						0					0					0			
100721	0		0	0	0	0				(100721) 移动端_焚影_冥月渡心	冥月渡心·悟						0					0					0			
100725	0	2376	0	0	0	0				(100725) 移动端_心法_问水诀	山居问水剑·悟						0					0					0			
100726	0		0	0	0	0				(100726) 移动端_山居剑意	山居剑意·悟						0					0					0			
100728	0	2363	1	1	0	0	0	1		(100728) 移动端_听雷	听雷·悟	对目标造成<SUB 1706 0>外功伤害，附加额外的100%武器伤害。问水诀内功下获得20点剑气。<TALENT 5957 1 “山居剑意”心法下伤害提高10%><TALENT 6799 1 “山居剑意”下“听雷”有3秒的调息时间，会心几率提高10%，会心效果提高10%，会心则获得5点剑气><TALENT 5944 1 “山居剑意”下每点剑气有0.5%几率使“听雷”额外触发一次伤害><TALENT 2736 2 施展后额外获得20点剑气><TALENT 2739 1 伤害提高5%><TALENT 5959 1 “山居剑意”下施展“听雷”命中目标后使自身下两次“夕照雷锋”“云飞玉皇”会心几率及招式伤害提高15%><TALENT 5958 1 “问水诀”下施展获得1层“声趣”效果，使下1次“夕照雷峰”会心几率和会心效果提高15%且不需要运功，可以叠加3层，持续15秒><TALENT 21737 1 “梦泉虎跑”期间，施展可以额外触发一次伤害><TALENT 25016 1 每次施展“啸日”切换并处于“山居剑意”状态下，首次施展降低“莺鸣柳”1.5秒的调息时间，并额外造成<SUB 26689 1>外功伤害><TALENT 29090 1 “山居剑意”下会心几率提高10%，会心效果提高10%， 命中目标后，使目标获得“惊雷”效果，持续8秒>	外功伤害：提高到<SUB 1706 0>。	淡看风云，笑听雷霆。		攻击技，主要的伤害输出技能。	1	1			1	0				攻击技，对目标造成大量伤害。	1			
100729	0		0	0	0	0				(100729) 移动端_藏剑_子技能	山居问水剑·悟						0					0					0			
100732	0		0	0	0	0				(100732) 移动端_平湖断月	平湖断月·悟						0					0					0			
100733	0		0	0	0	0				(100733) 移动端_黄龙吐翠	平湖断月·悟						0					0					0			
100734	0		0	0	0	0				(100734) 移动端_梦泉虎跑	梦泉虎跑·悟						0					0					0			
100735	0		0	0	0	0				(100735) 移动端_玉泉鱼跃	玉泉鱼跃·悟						0					0					0			
100736	0		0	0	0	0				(100736) 移动端_夕照雷峰	夕照雷峰·悟						0					0					0			
100737	0		0	0	0	0				(100737) 移动端_云飞玉皇	云飞玉皇·悟						0					0					0			
100738	0		0	0	0	0				(100738) 移动端_焚影_伏明众生_每跳实际伤害	伏明众生·悟						0					0					0			
100739	0		0	0	0	0				(100739) 移动端_峰插云景	峰插云景·悟						0					0					0			
100740	0		0	0	0	0				(100740) 移动端_鹤归孤山	峰插云景·悟·贰式						0					0					0			
100741	0		0	0	0	0				(100741) 移动端_风来吴山	风来吴山·悟						0					0					0			
100751	0		0	0	0	0				(100751) 移动端_啸日	啸日·悟						0					0					0			
100756	0		0	0	0	0				(100756) 移动端_蛊虫引伤害	蛊虫引·悟						0					0					0			
100761	0		0	0	0	0				(100761) 移动端_烟雨行	烟雨行·悟						0					0					0			
100762	0		0	0	0	0				(100762) 移动端_化蝶	化蝶·悟						0					0					0			
100763	0		0	0	0	0				(100763) 移动端_连缘蛊	连缘蛊·悟						0					0					0			
100764	0		0	0	0	0				(100764) 移动端_寂灭蛊	寂灭蛊·悟						0					0					0			
100765	0		0	0	0	0				(100765) 移动端_千蝶吐瑞	千蝶吐瑞·悟						0					0					0			
100766	0		0	0	0	0				(100766) 移动端_孔雀引	孔雀引·悟						0					0					0			
100770	0		0	0	0	0				(100770) 移动端_云飞_瞬发	云飞玉皇·悟						0					0					0			
100773	0		0	0	0	0				(100773) 移动端_恶狗拦路	恶狗拦路·悟						0					0					0			
100774	0		0	0	0	0				(100774) 移动端_时乘六龙	时乘六龙·悟						0					0					0			
100775	0		0	0	0	0				(100775) 移动端_蜀犬吠日	蜀犬吠日·悟						0					0					0			
100776	0		0	0	0	0				(100776) 移动端_龙啸九天	龙啸九天·悟						0					0					0			
100778	0		0	0	0	0				(100778) 移动端_焚影_生死劫（暂废）	生死劫·悟						0					0					0			
100779	0		0	0	0	0				(100779) 移动端_焚影_诛邪镇魔	诛邪镇魔·悟						0					0					0			
100784	0		0	0	0	0				(100784) 移动端_藏剑_龙池伤害	龙池						0					0					0			
100786	0		0	0	0	0				(100786) 移动端_虎跑_冲刺攻击	梦泉虎跑·悟						0					0					0			
100787	0		0	0	0	0				(100787) 移动端_焚影_奇穴1_1	弃身明道·悟						0					0					0			
100788	0		0	0	0	0				(100788) 移动端_焚影_奇穴1_2	圣光破邪·悟						0					0					0			
100789	0		0	0	0	0				(100789) 移动端_焚影_奇穴2_1	光影偕生·悟						0					0					0			
100790	0		0	0	0	0				(100790) 移动端_焚影_奇穴2_2	日月同辉·悟						0					0					0			
100791	0		0	0	0	0				(100791) 移动端_焚影_奇穴3_1	轮回死生·悟						0					0					0			
100792	0		0	0	0	0				(100792) 移动端_焚影_奇穴3_2	诛邪镇魔·悟						0					0					0			
100794	0		0	0	0	0				(100794) 移动端_黯影	殇音·悟						0					0					0			
100795	0		0	0	0	0				(100795) 移动端_云飞_近距离伤害	云飞玉皇·悟						0					0					0			
100796	0		0	0	0	0				(100796) 移动端_听雷_贰式	听雷·悟·贰式						0					0					0			
100801	0		0	0	0	0				(100801) 移动端_啖灵	蛊蚀·悟						0					0					0			
100802	0		0	0	0	0				(100802) 移动端_二圣	灵蝶·悟						0					0					0			
100803	0		0	0	0	0				(100803) 移动端_离争	跗骨·悟						0					0					0			
100804	0		0	0	0	0				(100804) 移动端_不鸣	噬命·悟						0					0					0			
100805	0		0	0	0	0				(100805) 移动端_蝉蜕	苏生·悟						0					0					0			
100807	0		0	0	0	0				(100807) 移动端_断潮	断潮·悟						0					0					0			
100808	0		0	0	0	0				(100808) 移动端_鹤归_实际伤害【废弃】	峰插云景·悟·贰式						0					0					0			
100811	0		0	0	0	0				(100811) 移动端_风来_实际伤害	风来吴山·悟						0					0					0			
100816	0		0	0	0	0				(100816) 移动端_焚影_秘籍_满日额外AOE	烈日斩·悟						0					0					0			
100819	0		0	0	0	0				(100819) 移动端_蛟龙翻江	蛟龙翻江·悟						0					0					0			
100820	0		0	0	0	0				(100820) 移动端_蛟龙翻江_追加技1	蛟龙翻江·悟						0					0					0			
100821	0		0	0	0	0				(100821) 移动端_恶狗拦路_追加技1	恶狗拦路·悟						0					0					0			
100822	0		0	0	0	0				(100822) 移动端_时乘六龙_追加技1	时乘六龙·悟						0					0					0			
100824	0		0	0	0	0				(100824) 移动端_神龙降世	神龙降世·悟						0					0					0			
100825	0		0	0	0	0				(100825) 移动端_天下无狗	天下无狗·悟						0					0					0			
100828	0		0	0	0	0				(100828) 移动端_虫兽	五圣·悟						0					0					0			
100829	0		0	0	0	0				(100829) 移动端_曳光	翩跹·悟						0					0					0			
100830	0		0	0	0	0				(100830) 移动端_乱絮	回生·悟						0					0					0			
100831	0		0	0	0	0				(100831) 移动端_圣涌	灵眷·悟						0					0					0			
100832	0		0	0	0	0				(100832) 移动端_辟寒	圣护·悟						0					0					0			
100833	0		0	0	0	0				(100833) 移动端_蝉蜕	献灵·悟						0					0					0			
100839	0		0	0	0	0				(100839) 移动端_篾片蛊伤害	篾片蛊·悟						0					0					0			
100844	0		0	0	0	0				(100844) 移动端_松舍问霞	松舍问霞·悟						0					0					0			
100846	0		0	0	0	0				(100846) 移动端_松舍_攻击	松舍问霞·悟						0					0					0			
100849	0		0	0	0	0				(100849) 移动端_笑尘诀_奇穴1_1	刚健·悟						0					0					0			
100850	0		0	0	0	0				(100850) 移动端_笑尘诀_奇穴1_2	无妄·悟						0					0					0			
100851	0		0	0	0	0				(100851) 移动端_笑尘诀_奇穴2_1	遁亨·悟						0					0					0			
100852	0		0	0	0	0				(100852) 移动端_笑尘诀_奇穴2_2	利涉·悟						0					0					0			
100853	0		0	0	0	0				(100853) 移动端_笑尘诀_奇穴3_1	载物·悟						0					0					0			
100854	0		0	0	0	0				(100854) 移动端_笑尘诀_奇穴3_2	无虞·悟						0					0					0			
100858	1	0	1	1	0	0	0	1		(100858) 无名-傀儡技·投掷	傀儡术·引爆符	测试技能					1	1			1	0			0		0			
100859	1	0	1	1	0	0	0	1		(100859) 无名-水柱	鬼手·水柱	测试技能					1	1			1	0			0		0			
100860	1	0	1	1	0	0	0	1		(100860) 无名-本体·投掷	鬼手·追影镖	测试技能					1	1			1	0			0		0			
100861	1	0	1	1	0	0	0	1		(100861) 无名-漩涡	阴水涡	测试技能					1	1			1	0			0		0			
100862	1	0	1	1	0	0	0	1		(100862) 无名-傀儡技·冲锋读条	鬼手·将军令	测试技能					1	1			1	0			0		0			
100863	1	0	1	1	0	0	0	1		(100863) 无名-傀儡技·冲锋伤害	傀儡术·冲锋	测试技能					1	1			1	0			0		0			
100864	0		0	0	0	0				(100864) 移动端_明尊_赤日轮	赤日轮·悟						0					0					0			
100865	0		0	0	0	0				(100865) 移动端_明尊_幽月轮	幽月轮·悟						0					0					0			
100866	0		0	0	0	0				(100866) 移动端_明尊_净世破魔击	净世破魔击·悟						0					0					0			
100867	0		0	0	0	0				(100867) 移动端_明尊_烈日斩	烈日斩·悟						0					0					0			
100868	0		0	0	0	0				(100868) 移动端_明尊_银月斩	银月斩·悟						0					0					0			
100869	0		0	0	0	0				(100869) 移动端_明尊_戒火斩	戒火斩·悟						0					0					0			
100870	0		0	0	0	0				(100870) 移动端_明尊_慈悲愿	慈悲愿·悟						0					0					0			
100871	0		0	0	0	0				(100871) 移动端_明尊_极乐引	极乐引·悟						0					0					0			
100872	0		0	0	0	0				(100872) 移动端_明尊_光明相（暂废）	光明相·悟						0					0					0			
100873	0		0	0	0	0				(100873) 移动端_明尊_贪魔体（暂废）	贪魔体·悟						0					0					0			
100874	0		0	0	0	0				(100874) 移动端_明尊_朝圣言	朝圣言·悟						0					0					0			
100879	0		0	0	0	0				(100879) 移动端_千蝶吐瑞治疗子技能	千蝶吐瑞·悟						0					0					0			
100897	0		0	0	0	0				(100897) 移动端_明尊_赤日轮_2段	赤日轮·悟						0					0					0			
100898	0		0	0	0	0				(100898) 移动端_明尊_赤日轮_3段	赤日轮·悟						0					0					0			
100900	0		0	0	0	0				(100900) 移动端_明尊_幽月轮_2段	幽月轮·悟						0					0					0			
100901	0		0	0	0	0				(100901) 移动端_明尊_幽月轮_3段	幽月轮·悟						0					0					0			
100902	0		0	0	0	0				(100902) 移动端_明尊_净世破魔击_日	净世破魔击·悟						0					0					0			
100903	0		0	0	0	0				(100903) 移动端_明尊_净世破魔击_月	净世破魔击·悟						0					0					0			
100905	0		0	0	0	0				(100905) 移动端_莺鸣柳	莺鸣柳·悟						0					0					0			
100906	0		0	0	0	0				(100906) 移动端_九溪弥烟	九溪弥烟·悟						0					0					0			
100907	0		0	0	0	0				(100907) 移动端_探梅	探梅·悟						0					0					0			
100909	0		0	0	0	0				(100909) 移动端_泉凝月	泉凝月·悟						0					0					0			
100910	0		0	0	0	0				(100910) 移动端_醉月	醉月·悟						0					0					0			
100911	0		0	0	0	0				(100911) 移动端_醉舞九天治疗	醉舞九天·悟						0					0					0			
100916	0		0	0	0	0				(100916) 移动端_问水_奇穴_岫烟	载酒·悟						0					0					0			
100917	0		0	0	0	0				(100917) 移动端_问水_奇穴_冲刺增伤	临水·悟						0					0					0			
100918	0		0	0	0	0				(100918) 移动端_问水_奇穴_龙池增伤	凤阙·悟						0					0					0			
100919	0		0	0	0	0				(100919) 移动端_问水_奇穴_梅隐香增强	折梅·悟						0					0					0			
100920	0		0	0	0	0				(100920) 移动端_问水_奇穴_闪避护盾	逸剑·悟						0					0					0			
100921	0		0	0	0	0				(100921) 移动端_问水_奇穴_龙池断潮	澜江·悟						0					0					0			
100929	0		0	0	0	0				(100929) 移动端_明尊_奇穴1_1	七神佑体·悟						0					0					0			
100930	0		0	0	0	0				(100930) 移动端_明尊_奇穴1_2_无明业火（暂废）	无明业火						0					0					0			
100931	0		0	0	0	0				(100931) 移动端_明尊_奇穴3_2	永浴阳炎·悟						0					0					0			
100932	0		0	0	0	0				(100932) 移动端_明尊_奇穴2_2	降魔催光·悟						0					0					0			
100933	0		0	0	0	0				(100933) 移动端_明尊_奇穴3_1_妙镜惊寂（暂废）	妙镜惊寂						0					0					0			
100934	0		0	0	0	0				(100934) 移动端_明尊_奇穴1_2	光明造相·悟						0					0					0			
100935	0		0	0	0	0				(100935) 移动端_明尊_微妙风	微妙风·悟						0					0					0			
100941	0		0	0	0	0				(100941) 移动端_明尊_心火叹	心火叹·悟						0					0					0			
100962	0		0	0	0	0				(100962) 移动端_焚影_幻光步	幻光步·悟						0					0					0			
100985	1	0	1	1	0	0	0	1		(100985) 莫雨爪击实际伤害	攻击	测试技能					1	1			1	0			0		0			
100992	1	0	1	1	0	0	0	1		(100992) 无名-雷管	鬼手·火星	测试技能					1	1			1	0			0		0			
100993	1	0	1	1	0	0	0	1		(100993) 无名-水雾冲击波	鬼手·水雾	测试技能					1	1			1	0			0		0			
100994	0	8424	0	0	0	0				(100994) 移动端_北傲决	北傲决·悟						0					0					0			
100995	0									(100995) 移动端_北傲决_技能	北傲决·悟																			
100999	0		0	0	0	0				(100999) 移动端_项王击鼎一段	项王击鼎·悟						0					0					0			
101000	0		0	0	0	0				(101000) 移动端_项王击鼎二段	项王击鼎·悟						0					0					0			
101001	0		0	0	0	0				(101001) 移动端_项王击鼎三段	项王击鼎·悟						0					0					0			
101002	0		0	0	0	0				(101002) 移动端_刀啸风吟	刀啸风吟·悟						0					0					0			
101003	0		0	0	0	0				(101003) 移动端_破釜沉舟	破釜沉舟·悟						0					0					0			
101004	0		0	0	0	0				(101004) 移动端_闹须弥	闹须弥·悟						0					0					0			
101005	0		0	0	0	0				(101005) 移动端_醉斩白蛇	醉斩白蛇·悟						0					0					0			
101006	0		0	0	0	0				(101006) 移动端_雷走风切	逐鹿中州·悟						0					0					0			
101007	0		0	0	0	0				(101007) 移动端_割据秦宫	割据秦宫·悟						0					0					0			
101008	0		0	0	0	0				(101008) 移动端_擒龙六斩	擒龙六斩·悟						0					0					0			
101009	0		0	0	0	0				(101009) 移动端_坚壁清野	坚壁清野·悟						0					0					0			
101010	0		0	0	0	0				(101010) 移动端_楚河汉界	楚河汉界·悟						0					0					0			
101011	0		0	0	0	0				(101011) 移动端_封渊震煞	封渊震煞·悟						0					0					0			
101014	0		0	0	0	0				(101014) 移动端_散流霞	散流霞·悟						0					0					0			
101015	0		0	0	0	0				(101015) 移动端_上将军印	上将军印·悟						0					0					0			
101016	0		0	0	0	0				(101016) 移动端_横断山河	横断山河·悟						0					0					0			
101018	1	0	1	1	0	0	0	1		(101018) 无名-鬼影·阴水	鬼手·阴	测试技能					1	1			1	0			0		0			
101019	1	0	1	1	0	0	0	1		(101019) 无名-鬼影·阳火	鬼手·阳	测试技能					1	1			1	0			0		0			
101020	1	0	1	1	0	0	0	1		(101020) 无名-水球	阳水球	测试技能					1	1			1	0			0		0			
101024	0	6314	0	0	0	0				(101024) 移动端_心法_分山劲	分山劲·悟						0					0					0			
101025	0	6315	0	0	0	0				(101025) 移动端_心法_铁骨衣	铁骨衣·悟						0					0					0			
101029	0		0	0	0	0				(101029) 移动端_盾刀	盾刀·悟						0					0					0			
101030	0		0	0	0	0				(101030) 移动端_盾击	盾击·悟						0					0					0			
101031	0		0	0	0	0				(101031) 移动端_盾猛	盾猛·悟						0					0					0			
101032	0		0	0	0	0				(101032) 移动端_盾压	盾压·悟						0					0					0			
101033	0		0	0	0	0				(101033) 移动端_盾墙	盾墙·悟						0					0					0			
101034	0		0	0	0	0				(101034) 移动端_盾舞	盾舞·悟						0					0					0			
101035	0		0	0	0	0				(101035) 移动端_阵云结晦	阵云结晦·悟						0					0					0			
101036	0		0	0	0	0				(101036) 移动端_盾壁	盾壁·悟						0					0					0			
101037	0		0	0	0	0				(101037) 移动端_盾立	盾立·悟						0					0					0			
101038	0		0	0	0	0				(101038) 移动端_劫刀	劫刀·悟						0					0					0			
101039	0		0	0	0	0				(101039) 移动端_隐刀	隐刀·悟						0					0					0			
101040	0		0	0	0	0				(101040) 移动端_斩刀	斩刀·悟						0					0					0			
101041	0		0	0	0	0				(101041) 移动端_绝刀	绝刀·悟						0					0					0			
101042	0		0	0	0	0				(101042) 移动端_闪刀	闪刀·悟						0					0					0			
101044	1	0	1	1	0	0	0	1		(101044) 无名-落石读条	鬼手·引雷式	测试技能					1	1			1	0			0		0			
101045	1	3293	1	1	0	0	0	1		(101045) 神机车普通攻击	重弩	对目标造成1次<SKILL PoisonDamage>点(+<SKILLEx {D0} {SkillPoisonAP}>)毒性内功伤害，有10%几率使目标眩晕。					1	1			1	0			0		1			
