SkillID	Level	IconID	Show	CombatShow	Formation	FormationCaster	PracticeID	SortOrder	CommonUse	Remark	Name	Desc	ShortDesc	SpecialDesc	KungfuDesc	HelpDesc	IsShowInNewSkill	CanDrag	SkillRelyOnShow	SkillRelyOnNotShow	IsShowNotLearn	IsHotkeyExitWhenForget	Buff	Debuff	BlackList	SimpleDesc	AutoSelectTarget	Decoration	nInterruptIcon	nOTActionShowType
100408	0	100408	1	0	0	0	0	1		(100408) 移动端_花间游_心法	花间游·悟	万花武学之根本。习之可通晓人体之经络穴位及要害之处。					0	0			0	0			0		0			
100409	0	100409	1	0	0	0	0	2		(100409) 移动端_心法_云裳心经	云裳心经·悟	舞乐相合，水乳交融。不仅能令自身精神振奋，亦可增益他人。					1	1			1	0					0			
100410	0	100410	1	0	0	0	0	1		(100410) 移动端_心法_冰心诀	冰心诀·悟	飘逸轻盈，若九天飞仙。攻势凌厉，据传乃是公孙大娘之师所创。					1	1			1	0					0			
100411	0	100411	1	0	0	0	0	2		(100411) 移动端_离经易道_心法	离经易道·悟	万花医学之根本。习之可精通岐黄之术，可驱疾病，健体魄。					0	0			0	0			0		0			
100412	0	100412	0	0	0	0				(100412) 移动端_傲血_突_秘籍替换	灭·悟·旧	该招式已年久失效，请于武学界面重新配置。					0					0					0			
100414	0		0	0	0	0				(100414) 移动端_霜天剑泠_每跳伤害	霜天剑泠·悟	每0.25秒对敌方造成伤害并使其移速降低。目标离开自身21尺则挣脱剑气攻击，若3秒内未挣脱，则在效果结束时额外造成1次伤害并附带1层{急曲·悟}，同时使其{眩晕}并{外功沉默}，{内功沉默}，{轻功沉默}。					0					0					0			
100418	0		0	0	0	0				(100418) 移动端_霜天剑泠_最终伤害	霜天剑泠·悟	每0.25秒对敌方造成伤害并使其移速降低。目标离开自身21尺则挣脱剑气攻击，若3秒内未挣脱，则在效果结束时额外造成1次伤害并附带1层{急曲·悟}，同时使其{眩晕}并{外功沉默}，{内功沉默}，{轻功沉默}。					0					0					0			
100420	0		0	0	0	0				(100420) 移动端_铁牢律_技能	铁牢律·悟	习之者周身罡气护体，若有铁甲，牢不可破，故名铁牢律。					0					0					0			
100421	0	100421	0	0	0	0				(100421) 移动端_铁牢_穿云	穿云·悟	对前方敌方造成伤害。					0					0					0			
100422	0	100422	0	0	0	0				(100422) 移动端_铁牢_八阵	雷行·悟	对前方敌方造成伤害。					0					0					0			
100423	0	100423	0	0	0	0				(100423) 移动端_铁牢_定军	定军·悟	对范围内敌方造成伤害。					0					0					0			
100424	0	100424	0	0	0	0				(100424) 移动端_铁牢_龙吟	龙吟·悟	对敌方造成伤害，同时附带{流血}，持续14秒，可叠加2层。					0					0					0			
100425	0	100425	0	0	0	0				(100425) 移动端_铁牢_突	突·悟	冲向目标区域造成伤害。					0					0					0			
100426	0	100426	0	0	0	0				(100426) 移动端_铁牢_御	御·悟	6秒内{抵御}即将受到的下3次伤害，并使团队成员不造成威胁。					0					0					0			
100427	0	100427	0	0	0	0				(100427) 移动端_铁牢_沧月	沧月·悟	对范围内目标造成伤害。					0					0					0			
100428	0	100428	0	0	0	0				(100428) 移动端_铁牢_疾如风	疾如风·悟	获得增益。					0					0					0			
100429	0	100429	0	0	0	0				(100429) 移动端_铁牢_战八方	战八方·悟	对自身周围敌方造成伤害。					0					0					0			
100430	0	100430	0	0	0	0				(100430) 移动端_铁牢_力破万钧	力破万钧·悟	仅马下可施展，对前方造成伤害，对气血值低于50%的敌方伤害提高60%，若命中具有{流血}的目标则该招式会心率提高25%。					0					0					0			
100431	0	100431	0	0	0	0				(100431) 移动端_铁牢_号令三军	号令三军·悟	使战斗中团队成员获得{号令·悟}，持续30秒。施展后招式替换为【无往不利·悟】，持续至脱离战斗。					0					0					0			
100434	0		0	0	0	0				(100434) 移动端_铁牢_突到点后实际击倒	突·悟	冲向目标区域造成伤害。					0					0					0			
100436	0		0	0	0	0				(100436) 移动端_铁牢_力破万钧_戳枪	力破万钧·悟	仅马下可施展，对前方造成伤害，对气血值低于50%的敌方伤害提高60%，若命中具有{流血}的目标则该招式会心率提高25%。					0					0					0			
100438	0	100438	0	0	0	0				(100438) 移动端_繁音急节	繁音急节·悟	自身造成的伤害提高，会心率提高，闪避率提高。					0					0					0			
100439	0	100439	0	0	0	0				(100439) 移动端_鹊踏枝	鹊踏枝·悟	解除自身被控制状态，免疫控制，闪避率提高。					0					0					0			
100440	0	100440	0	0	0	0				(100440) 移动端_帝骖龙翔	帝骖龙翔·悟	对周围敌方造成伤害，并使其{定身}。					0					0					0			
100442	0	100029	0	0	0	0				(100442) 移动端_铁牢_龙牙	龙牙·悟	对前方造成伤害，对{流血}目标伤害提高25%。					0					0					0			
100443	0	100443	0	0	0	0				(100443) 移动端_剑气长江	剑气长江·悟	对敌方造成伤害，使其击落下马且移速降低。					0					0					0			
100444	0									(100444) 移动端_剑气长江_伤害效果	剑气长江·悟	对敌方造成伤害，使其击落下马且移速降低。																		
100445	0	100445								(100445) 移动端_心鼓弦	心鼓弦·悟	该招式已年久失效，请于武学界面重新配置。																		
100447	0	100447	1	1	0	0	0	1		(100447) 移动端_太虚剑意_奇穴1_1	致柔·悟	自身每次锁足、定身、眩晕敌方时，获得1把气剑，并减少梯云纵调息时间3秒。					1	1			1	0			0		0			
100448	0	100448	1	1	0	0	0	1		(100448) 移动端_太虚剑意_奇穴1_2	周行·悟	产生{气场}后自身伤害提高10%，无双提高10%，持续6秒。					1	1			1	0			0		0			
100449	0	100449	0	0	0	0				(100449) 移动端_太虚剑意_奇穴2_1	神灵·悟	每引爆或汇聚1个{气场}获得1把{气剑}。					0					0					0			
100450	0	100450	0	0	0	0				(100450) 移动端_太虚剑意_奇穴2_2	玄牝·悟	任意{气场}触地时对范围内的敌方添加3层{叠刃}。					0					0					0			
100451	0	100451	0	0	0	0				(100451) 移动端_太虚剑意_奇穴3_1	固强·悟	{气剑}命中敌方将为其添加1层{叠刃}。					0					0					0			
100452	0	100452	0	0	0	0				(100452) 移动端_太虚剑意_奇穴3_2	无隅·悟	{叠刃}剩余伤害立即生效后，降低2秒【气场招式】的调息时间且获得1把{气剑}。					0					0					0			
100455	0		0	0	0	0				(100455) 移动端_九微飞花_群体治疗	九微飞花·悟	在自身和目标位置各自落下花雨，每秒使6尺范围内友方回复气血值，每跳治疗效果递增10%，对受控的目标造成的治疗效果提高15%，同一个目标同时只会被自身一片花雨治疗，持续6秒。					0					0					0			
100458	0		0	0	0	0				(100458) 移动端_快雪时晴伤害	快雪时晴·悟	每0.5秒对敌方造成混元内功伤害，持续5秒。					0					0					0			
100460	0	100460	0	0	0	0				(100460) 移动端_左旋右转	左旋右转·悟	需持续运功，每秒回复范围内友方的气血值，并使范围内团队成员获得{罗裳·悟}。					0					0					0			
100461	0		0	0	0	0				(100461) 移动端_左旋右转_实际治疗	左旋右转·悟	需持续运功，每秒回复范围内友方的气血值，并使范围内团队成员获得{罗裳·悟}。					0					0					0			
100463	0	100463	0	0	0	0				(100463) 移动端_心鼓弦_非战状态	妙舞神扬·悟	救治重伤的友方目标。不能在交战中施展。					0					0					0			
100464	0		0	0	0	0				(100464) 移动端_傲血_龙吟_秘籍2_群体伤害和减速	龙吟·悟	对敌方造成伤害，同时附带{流血}，持续14秒，可叠加2层。					0					0					0			
100466	0		0	0	0	0				(100466) 移动端_玉石俱焚驱散	玉石俱焚·悟	对敌方造成伤害并使其身上自身添加的{兰摧}剩余伤害立即生效。					0					0					0			
100475	0		0	0	0	0				(100475) 移动端_六合独尊_伤害	六合独尊·悟	持续对目标区域内的敌方造成伤害。					0					0					0			
100487	0	100487	1	1	0	0	0	1		(100487) 移动端_花间游_奇穴1_1	归兮·悟	施展【傍身招式】后使自身移速提高15%、受到的伤害降低15%，持续8秒。					1	1			1	0			0		0			
100488	0	100488	1	1	0	0	0	1		(100488) 移动端_花间游_奇穴1_2	陶然·悟	施展【傍身招式】后使自身无双和造成的伤害提高10%，持续8秒。					1	1			1	0			0		0			
100489	0	100489	1	1	0	0	0	1		(100489) 移动端_花间游_奇穴2_1	忘机·悟	{兰摧}伤害提高30%，【玉石俱焚·悟】对非侠士目标伤害提高50%。					1	1			1	0			0		0			
100490	0	100490	1	1	0	0	0	1		(100490) 移动端_花间游_奇穴2_2	夕落·悟	【玉石俱焚·悟】伤害提高30%，{兰摧}立即生效后使目标被疗伤效果降低50%，持续5秒。					1	1			1	0			0		0			
100491	0	100491	1	1	0	0	0	1		(100491) 移动端_花间游_奇穴3_1	渡泉·悟	施展伤害招式命中目标，使自身会心率和会心效果提高10%，持续10秒。					1	1			1	0			0		0			
100492	0	100492	1	1	0	0	0	1		(100492) 移动端_花间游_奇穴3_2	常心·悟	施展【太阴指·悟】后免疫控制持续3秒，受到的伤害降低30%持续8秒。					1	1			1	0			0		0			
100498	0		0	0	0	0				(100498) 移动端_傲血_沧月_秘籍1_破军伤害	破军						0					0					0			
100502	0									(100502) 移动端_婆罗门_回血效果	婆罗门·悟	{驱散}范围内团队成员身上2个减益，并使其在接下来10秒内受到的3次伤害降低。																		
100503	0		0	0	0	0				(100503) 移动端_婆罗门_实际回血【废弃】	婆罗门·悟						0					0					0			
100510	0	100510	0	0	0	0				(100510) 移动端_两生	飘然·悟	自身气血值下降到40%以下时，闪避提升50%且成功闪避时回复自身10%气血值，持续5秒，20秒可触发1次。					0					0					0			
100511	0	100511	0	0	0	0				(100511) 移动端_风华	婵娟·悟	施展【傍身招式】后使自身治疗效果提高15%，持续5秒。					0					0					0			
100516	0	100516	0	0	0	0				(100516) 移动端_春辞	玉颜·悟	移动速度提升10%，受控状态下自身受到的所有伤害降低15%。					0					0					0			
100518	0	100518	0	0	0	0				(100518) 移动端_乞巧	清光·悟	招式会心后疗伤效果提升3%，可叠加5层，持续10秒。					0					0					0			
100522	0	100522	1	1	0	0	0	1		(100522) 移动端_傲血战意_奇穴1_1_啸如虎	啸如虎·悟	自身气血值低于1%时被治疗效果提高20%且{不死}，持续8秒，该效果每120秒触发一次。					1	1			1	0			0		0			
100523	0	100523	1	1	0	0	0	1		(100523) 移动端_傲血战意_奇穴1_2	骠骑·悟	【龙牙·悟】伤害提高50%，且命中{流血}目标使自身10秒内伤害提高5%，可叠加2层。					1	1			1	0			0		0			
100524	0	100524	1	1	0	0	0	1		(100524) 移动端_傲血战意_奇穴2_1	行健·悟	【任驰骋·悟】调息时间降低5秒，施展【任驰骋·悟】上马获得6层{行健·悟}。					1	1			1	0			0		0			
100525	0	100525	1	1	0	0	0	1		(100525) 移动端_傲血战意_奇穴2_2	骁武·悟	非骑乘状态下连续命中时，使自身伤害提高4%，受到的伤害降低2%，可叠加5次，持续4秒。					1	1			1	0			0		0			
100526	0	100526	1	1	0	0	0	1		(100526) 移动端_傲血战意_奇穴3_1	勇毅·悟	所有招式对{眩晕}或{击倒}状态下目标伤害提高20%。					1	1			1	0			0		0			
100527	0	100527	1	1	0	0	0	1		(100527) 移动端_傲血战意_奇穴3_2	 南征·悟	{流血}效果最大叠加层数提高至3层，作用间隔缩短0.25秒。					1	1			1	0			0		0			
100532	0	100532	0	0	0	0				(100532) 移动端_冥泽	容华·悟	气血值低于1%时，解除自身被控制状态，受到伤害降低100%，持续3秒。					0					0					0			
100533	0	100533	0	0	0	0				(100533) 移动端_妍姿	绛珠·悟	自身体质和根骨属性提升10%，移动速度提高5%。					0					0					0			
100534	0	100534	0	0	0	0				(100534) 移动端_碎冰	碎冰	疗伤目标气血值低于50%，自身的会心率提高5%，会心效果提高5%，持续10秒。					0					0					0			
100535	0	100535	0	0	0	0				(100535) 移动端_苍梧	苍梧	治疗招式命中目标后，使自身的治疗成效提升2%，持续10秒，最多可叠加3层。					0					0					0			
100556	0	100556	0	0	0	0				(100556) 移动端_紫霞功_奇穴1_1	道冲·悟	自身每次{锁足}、{定身}敌方时，使自身获得3把飞剑。					0					0					0			
100557	0	100557	0	0	0	0				(100557) 移动端_紫霞功_奇穴1_2	持盈·悟	开始运功后自身伤害提高15%，持续3秒。					0					0					0			
100558	0	100558	0	0	0	0				(100558) 移动端_紫霞功_奇穴2_1	不恃·悟	{飞剑}伤害提高30%。					0					0					0			
100559	0	100559	0	0	0	0				(100559) 移动端_紫霞功_奇穴2_2	无争·悟	尝试击退目标时自身获得2把{飞剑}。击退敌方时可使其{轻功沉默}2秒，击退结束后使其{定身}3秒。					0					0					0			
100560	0	100560	0	0	0	0				(100560) 移动端_紫霞功_奇穴3_1	上善·悟	每次获得{飞剑}可使自身伤害提高3%，持续10秒，最多叠加5层。					0					0					0			
100561	0	100561	0	0	0	0				(100561) 移动端_紫霞功_奇穴3_2	和光·悟	每次获得{飞剑}可降低1秒【气场招式】的调息时间，且回复自身1%最大气血值。					0					0					0			
100564	0		0	0	0	0				(100564) 移动端_玳弦急曲_实际伤害	玳弦急曲·悟	需持续运功，每秒对敌方造成伤害，使其移速降低，完整运功后对其添加1层{急曲·悟}。					0					0					0			
100566	0	100030	0	0	0	0				(100566) 移动端_任驰骋_下马	任驰骋·悟·下马	离开骑乘状态，战斗中施展可降低其他【对阵招式】3秒调息时间。					0					0					0			
100567	0	100567	0	0	0	0				(100567) 移动端_月出东山	月出东山·悟	需持续运功，每隔2秒对周围敌方造成伤害。					0					0					0			
100569	0	100569	0	0	0	0				(100569) 移动端_铁牢律_奇穴1_1_啸如虎	啸如虎·悟	自身气血值低于1%时自动触发，使自身被治疗效果提高20%且{不死}，持续10秒，该效果每120秒触发一次。					0					0					0			
100570	0	100570	0	0	0	0				(100570) 移动端_铁牢律_奇穴1_2	铁甲·悟	【龙牙·悟】伤害提高40%。					0					0					0			
100571	0	100571	0	0	0	0				(100571) 移动端_铁牢律_奇穴2_1	破胆·悟	【沧月·悟】、【战八方·悟】伤害提高30%。					0					0					0			
100572	0	100572	0	0	0	0				(100572) 移动端_铁牢律_奇穴2_2	战锋·悟	·自身外功防御等级提高20%。\n·【龙吟·悟】奇卷使目标受到的伤害增加效果提高至4%。\n·【龙牙·悟】奇卷使目标伤害降低效果提高至10%。					0					0					0			
100573	0	100573	0	0	0	0				(100573) 移动端_铁牢律_奇穴3_1	枕戈·悟	强迫目标攻击自身时，自身御劲值提高10%，持续4秒。					0					0					0			
100574	0	100574	0	0	0	0				(100574) 移动端_铁牢律_奇穴3_2	护九州·悟	施展【突·悟】、【御·悟】后，自身每秒回复1%气血值，持续5秒。					0					0					0			
100577	0	100577	0	0	0	0				(100577) 移动端_离经易道_奇穴1_1	文锋·悟	傍身招式施展后使自身会心提高10%，会心效果提高10%，持续8秒。					0					0					0			
100578	0	100578	0	0	0	0				(100578) 移动端_离经易道_奇穴1_2	隐形·悟	施展运功招式运功结束时获得【内舍】气劲，每层使疗伤效果提高5%，持续15秒，最多叠加3层。					0					0					0			
100579	0	100579	0	0	0	0				(100579) 移动端_离经易道_奇穴2_1	济世·悟	自身持续治疗的疗伤效果提高30%。					0					0					0			
100580	0	100580	0	0	0	0				(100580) 移动端_离经易道_奇穴2_2	玄针·悟	【傍身招式】命中目标添加1层{毫针}，最多叠加3层。					0					0					0			
100581	0	100581	0	0	0	0				(100581) 移动端_离经易道_奇穴3_1	云间·悟	施展【傍身招式】获得1层【清疏】，施展【对阵招式】获得3层【清疏】，5层时为自身10尺范围内小队成员恢复气血值。\n疗伤：20%治疗量					0					0					0			
100582	0	100582	0	0	0	0				(100582) 移动端_离经易道_奇穴3_2	灵脉·悟	施展【太阴指·悟】后免疫控制持续3秒，受到的伤害降低30%持续8秒。					0					0					0			
100584	0	100584	0	0	0	0				(100584) 移动端_湍流	瑟曲·悟	当自身{急曲·悟}叠加至3层时 ，自身被控制效果持续时间降低50%，移速提高30%，持续8秒。					0					0					0			
100585	0	100585	0	0	0	0				(100585) 移动端_善舞	红袖·悟	施展【绝技招式】使自身会心率和会心效果提高10%，持续20秒。					0					0					0			
100586	0	100586	0	0	0	0				(100586) 移动端_寒江	弦曲·悟	对有3层{急曲·悟}的目标添加{急曲·悟}时，或者使{急曲·悟}伤害立即生效时，造成1次额外阴性内功伤害，并有50%概率降低【绝技招式】调息时间1秒。					0					0					0			
100587	0	100587	0	0	0	0				(100587) 移动端_轻舟	笙曲·悟	{急曲·悟}伤害提高10%，使{急曲·悟}效果全部立即生效后10秒内受到的伤害降低10%，且在添加{急曲·悟}时，额外添加1层。					0					0					0			
100588	0	100588	0	0	0	0				(100588) 移动端_见月	筝曲·悟	添加{急曲·悟}时，自身伤害提高6%，加速率提高1%，可叠加3层，持续10秒。					0					0					0			
100598	0	100598	0	0	0	0				(100598) 移动端_合璧知意	合璧知意·悟	对敌方造成伤害，在其位置形成半径6尺的区域，持续5秒，目标在区域中每秒受到伤害并添加1层{凝波}，期间若玩家目标离开区域，则立即添加10层{凝波}。					0					0					0			
100610	0		0	0	0	0				(100610) 移动端_铁牢_龙牙_断篇_群体伤害	龙牙·悟	对前方造成伤害，对{流血}目标伤害提高25%。					0					0					0			
100617	0	100617	0	0	0	0				(100617) 移动端_梯云纵	梯云纵·悟	腾空跃起，回复1次【蹑云逐月·悟】充能。					0					0					0			
100618	0	100618	1	0	0	0	0	1		(100618) 移动端_焚影圣诀_心法	焚影圣诀·悟	光明妙火常辉耀，焚影驱暗恒如意。攻其所不备，却必救之处，寻觅机会，一击挫敌。明教功法之中，以此最擅于在对决中捕获那稍纵即逝之制胜良机。					1	0			0	0			0		0			
100619	0		0	0	0	0				(100619) 移动端_焚影圣诀_技能	焚影圣诀·悟	光明妙火常辉耀，焚影驱暗恒如意。攻其所不备，却必救之处，寻觅机会，一击挫敌。明教功法之中，以此最擅于在对决中捕获那稍纵即逝之制胜良机。					0					0					0			
100620	0	100620	0	0	0	0				(100620) 移动端_焚影_赤日轮	赤日轮·悟	获得20点日灵10点月魂，对前方范围造成伤害。					0					0					0			
100623	0	100620	0	0	0	0				(100623) 移动端_焚影_赤日轮_2段	赤日轮·悟	获得20点日灵10点月魂，对前方范围造成伤害。					0					0					0			
100624	0	100620	0	0	0	0				(100624) 移动端_焚影_赤日轮_3段	赤日轮·悟	获得20点日灵10点月魂，对前方范围造成伤害。					0					0					0			
100627	0		0	0	0	0				(100627) 移动端_明尊琉璃体_技能	明尊琉璃体·悟	倚托清净解脱门，普愿离诸生死苦。显化妙法无尽藏，明尊肉身琉璃相。动静随心，身化琉璃。					0					0					0			
100631	0	100631	1	0	0	0	0	1		(100631) 移动端_明尊琉璃体_心法	明尊琉璃体·悟	倚托清净解脱门，普愿离诸生死苦。显化妙法无尽藏，明尊肉身琉璃相。动静随心，身化琉璃。					1	0			0	0			0		0			
100632	0	100632	0	0	0	0				(100632) 移动端_焚影_幽月轮	幽月轮·悟	获得20月魂10点日灵，对前方范围造成伤害。					0					0					0			
100634	0	100632	0	0	0	0				(100634) 移动端_焚影_幽月轮_2段	幽月轮·悟	获得20月魂10点日灵，对前方范围造成伤害。					0					0					0			
100635	0	100632	0	0	0	0				(100635) 移动端_焚影_幽月轮_3段	幽月轮·悟	获得20月魂10点日灵，对前方范围造成伤害。					0					0					0			
100636	0	3184	1	1	0	0	0	2		(100636) 移动·天罗诡道	天罗诡道	天罗地网困龙蛇，神惊魄悸向黄泉。唐家堡秘传心法，利用特制淬毒机关和武器杀敌，实乃波谲云诡、出奇制胜之道。					1	1			1	0					0			
100638	0	3165	1	1	0	0	0	1		(100638) 移动·惊羽诀	惊羽诀	惊羽穿杨连百中，鹰视狼顾壮志雄。唐门无上心法，利用各种奇巧锐器远距离精准打击敌人，使其插翅难飞。					1	1			1	0					0			
100644	0	100644	0	0	0	0				(100644) 移动端_焚影_烈日斩	烈日斩·悟	获得40点日灵，对前方造成伤害，命中目标自身获得增益。					0					0					0			
100645	0	100645	0	0	0	0				(100645) 移动端_焚影_银月斩	银月斩·悟	获得40月魂，对前方目标造成伤害，使其获得{银月·悟}，持续12秒。					0					0					0			
100647	0	100647	0	0	0	0				(100647) 移动端_焚影_流光囚影	流光囚影·悟	跳跃至目标区域并{锁足}目标。					0					0					0			
100648	0	100648	0	0	0	0				(100648) 移动端_焚影_净世破魔击	净世破魔击·悟	自身日灵、月魂满值时触发。\n月魂满值：对前方15尺造成阴性内功伤害。\n日灵满值：对自身半径8尺范围造成阳性内功伤害。					0					0					0			
100649	0		0	0	0	0				(100649) 移动端_焚影_净世破魔击_日	净世破魔击·悟	自身日灵、月魂满值时触发。\n月魂满值：对前方15尺造成阴性内功伤害。\n日灵满值：对自身半径8尺范围造成阳性内功伤害。					0					0					0			
100650	0		0	0	0	0				(100650) 移动端_焚影_净世破魔击_月	净世破魔击·悟	自身日灵、月魂满值时触发。\n月魂满值：对前方15尺造成阴性内功伤害。\n日灵满值：对自身半径8尺范围造成阳性内功伤害。					0					0					0			
100651	0	100651	1	0	0	0				(100651) 移动端_笑尘诀_心法	笑尘诀·悟	降龙伏虎谈笑中，清风伴我行。至刚至猛亦灵动多变，易学难精，招式一气呵成，令敌人应接不暇。					0					0					0			
100652	0		0	0	0	0				(100652) 移动端_笑尘诀_技能	笑尘诀·悟	降龙伏虎谈笑中，清风伴我行。至刚至猛亦灵动多变，易学难精，招式一气呵成，令敌人应接不暇。					0					0					0			
100653	0	100653	0	0	0	0				(100653) 移动端_拨狗朝天	拨狗朝天·悟	对敌方造成伤害。					0					0					0			
100654	0	100654	1	0	0	0	0	1		(100654) 移动端_毒经_心法	毒经·悟	苗疆绝学，五毒教历代前辈传下的精粹。					0	0			0	0			0		0			
100655	0	100655	1	0	0	0	0	2		(100655) 移动端_补天诀_心法	补天诀·悟	取女娲素手织补青天之意，以蛊强体补身的仙教秘诀。					0	0			0	0			0		0			
100656	0		0	0	0	0				(100656) 移动端_毒经_技能	毒经·悟	苗疆绝学，五毒教历代前辈传下的精粹。					0					0					0			
100657	0	100657	0	0	0	0				(100657) 移动端_蝎心	蝎心·悟	对敌方造成伤害。若目标带有{夺命蛊}则{眩晕}2秒，{眩晕}效果10秒内最多触发一次。					0					0					0			
100660	0	100660	0	0	0	0				(100660) 移动端_亢龙有悔	亢龙有悔·悟	对敌方造成伤害。					0					0					0			
100661	0	100661	0	0	0	0				(100661) 移动端_棒打狗头	棒打狗头·悟	冲至目标区域对敌方造成伤害。					0					0					0			
100662	0	100662	0	0	0	0				(100662) 移动端_祭湘君	祭湘君·悟	对敌方造成伤害，并产生一个半径8尺{竹林}存在5秒。					0					0					0			
100663	0	100663	0	0	0	0				(100663) 移动端_酒中仙	酒中仙·悟	获得增益。运功完毕回复自身15%最大气血值，并免疫控制，持续3秒。					0					0					0			
100664	0	100664	0	0	0	0				(100664) 移动端_拨狗朝天_追加技1	拨狗朝天·悟	对敌方造成伤害。					0					0					0			
100667	0	100657	0	0	0	0					蝎心·断篇·悟（暂废）	使目标每2秒受到一次毒性内功伤害，持续12秒。若目标带有以下三种蛊其中之一，将触发特定的蛊效果：\n迷心蛊：使目标眩晕2秒。\n枯残蛊：使目标眩晕2.5秒。\n夺命蛊：使目标眩晕3秒。\n眩晕效果10秒内最多触发一次。					0					0					0			
100669	0	100669	0	0	0	0				(100669) 移动端_蛇影	蛇影·悟	对敌方造成伤害并添加{蛇影}，持续12秒。若目标带有{夺命蛊}则移速降低20%持续6秒。					0					0					0			
100670	0	100670	0	0	0	0				(100670) 移动端_百足	百足·悟	对敌方造成伤害并添加{百足}，持续12秒。若目标带有{夺命蛊}则锁足3秒，{减疗}50%持续6秒。					0					0					0			
100671	0	100671	0	0	0	0				(100671) 移动端_蟾啸	蟾啸·悟	对敌方造成伤害并添加{蟾啸}，持续14秒。若目标带有{夺命蛊}则打断目标运功并使其落马，{内功沉默}持续3秒。					0					0					0			
100672	0	100672	0	0	0	0				(100672) 移动端_千丝	千丝·悟	对敌方造成伤害。若目标带有{夺命蛊}则{轻功沉默}，持续4秒。					0					0					0			
100673	0	100673	0	0	0	0				(100673) 移动端_灵蛊	灵蛊·悟	对敌方造成伤害并施种{夺命蛊}，持续30秒。					0					0					0			
100674	0	100674	0	0	0	0				(100674) 移动端_篾片蛊	篾片蛊·悟	对敌方种下篾片蛊，6秒后触发对敌方造成伤害，期间每次自身和{蛊虫}攻击会提升篾片蛊12%触发伤害，最多5次。					0					0					0			
100675	0	100675	0	0	0	0				(100675) 移动端_玄水蛊	玄水蛊·悟	获得增益。					0					0					0			
100676	0	100676	0	0	0	0				(100676) 移动端_蛊虫狂暴	蛊虫狂暴·悟	获得增益，若场上有自己的{蛊虫}存在则使其伤害频率提高为每秒一次伤害，持续5秒。					0					0					0			
100677	0	100677	0	0	0	0				(100677) 移动端_蛊虫引	蛊虫引·悟	召唤{蛊虫}附体敌方每2秒对其造成伤害并{驭虫}，{蛊虫}持续20秒。					0					0					0			
100680	0	100680	0	0	0	0				(100680) 移动端_亢龙有悔_追加技1	亢龙有悔·悟	对敌方造成伤害。					0					0					0			
100681	0		0	0	0	0				(100681) 移动端_补天诀_技能	补天诀·悟	取女娲素手织补青天之意，以蛊强体补身的仙教秘诀。					0					0					0			
100684	0	100684	0	0	0	0				(100684) 移动端_冰蚕牵丝	冰蚕牵丝·悟	为友方恢复气血值。选中重伤目标时，招式替换为{涅槃重生·悟}。					0					0					0			
100685	0	100685	0	0	0	0				(100685) 移动端_醉舞九天	醉舞九天·悟	每0.5秒为友方恢复气血值，持续5秒。选中重伤目标时，招式替换为{涅槃重生·悟}。					0					0					0			
100686	0	100686	0	0	0	0				(100686) 移动端_圣手织天	圣手织天·悟	为友方恢复气血值并{驱散}2个减益。					0					0					0			
100687	0	100687	0	0	0	0				(100687) 移动端_女娲补天	女娲补天·悟	受到的{锁足}{定身}{眩晕}{击倒}控制效果持续时间降低20%，持续8秒。					0					0					0			
100688	0	100688	0	0	0	0				(100688) 移动端_蛊惑众生	蛊惑众生·悟	对自身或队友施种生息蛊持续30秒并{驱散}1个减益。你施展的任何治疗招式都会令生息蛊的宿主也受到30%的有效疗伤成效。					0					0					0			
100689	0	100689	0	0	0	0				(100689) 移动端_仙王蛊鼎	仙王蛊鼎·悟	召唤一个仙王蛊鼎，持续12秒。15尺内的队友在气血值低于50%时会回复25%气血值且内力值低于95%时会回复5%内力值，该效果15秒内只能分别触发一次。					0					0					0			
100690	0	100675	0	0	0	0				(100690) 移动端_玄水蛊	玄水蛊·悟	获得增益。					0					0					0			
100691	0	100691	0	0	0	0				(100691) 移动端_碧蝶引	碧蝶引·悟	召唤{碧蝶}附体队友每2秒为其恢复气血值持续20秒并{驱散}1个减益。持续时间结束时若不在运功状态则自动施展贰式。					0					0					0			
100692	0	101888	0	0	0	0				(100692) 移动端_碧蝶引_贰式	碧蝶引·悟	召唤{碧蝶}附体队友每2秒为其恢复气血值持续20秒并{驱散}1个减益。持续时间结束时若不在运功状态则自动施展贰式。					0					0					0			
100697	0	100697	0	0	0	0				(100697) 移动端_焚影_暗尘弥散	暗尘弥散·悟	渐隐1.75秒进入{伪装}6秒，施展伤害招式失效。若施展招式时自身不处于被控制状态，则调息时间降低10秒。					0					0					0			
100698	0	100698	0	0	0	0				(100698) 移动端_焚影_驱夜断愁	驱夜断愁·悟	{伪装}时或{伪装}结束3秒内方可施展。\n获得60点日灵、月魂，对前方目标造成伤害。					0					0					0			
100715	0		0	0	0	0				(100715) 移动端_焚影_驱夜断愁_伤害子技能	暗尘弥散·悟	渐隐1.75秒进入{伪装}6秒，施展伤害招式失效。若施展招式时自身不处于被控制状态，则调息时间降低10秒。					0					0					0			
100718	0	100718	0	0	0	0				(100718) 移动端_焚影_煌日照	煌日照·悟	获得30点日灵，对周围造成伤害，每命中一个目标额外获得10点日灵。					0					0					0			
100719	0	100719	0	0	0	0				(100719) 移动端_焚影_寒月耀	寒月耀·悟	获得30点月魂，对前方造成伤害，每命中一个目标额外获得10点月魂。					0					0					0			
